g band,r band,age [Gyr]
-7.7801933,-8.646634,8.864812277645413
-8.275461,-9.034431,5.572230143738761
-8.283839,-9.136332,6.741078425813922
-8.179797,-9.050134,7.070711701726679
-8.15677,-8.938389,6.993554332254634
-8.139805,-8.975009,6.6289799128370035
-8.61162,-9.418049,7.2331569162102864
-8.240197,-9.148039,7.16724033951523
-8.418271,-9.314251,7.200263311006192
-7.944819,-8.728788,7.134087401323172
-8.8170595,-9.580431,5.824031552309813
-8.612223,-9.351617,6.890144208057065
-8.561394,-9.343679,6.743145710673522
-8.245728,-9.007454,5.72702009073652
-8.478423,-9.25957,6.965608774454932
-8.0394125,-8.808227,6.256022882598304
-8.5134735,-9.396712,7.151873377420748
-8.568906,-9.431754,7.219705554258598
-7.9793854,-8.7444515,5.939268275544481
-8.796951,-9.580353,7.099893213238845
-7.681035,-8.60823,8.688273142377096
-8.435487,-9.251851,6.83333660608399
-8.143024,-8.91409,6.403869993566716
-8.322697,-9.101417,6.828046220922319
-8.712891,-9.495523,7.0537545270032
-8.663237,-9.4459305,7.057414741258204
-8.677089,-9.453923,7.32880178173252
-8.627059,-9.370255,4.8245504150574305
-8.07108,-8.830432,6.113355796148574
-8.560638,-9.344343,7.118080712490226
-8.423495,-9.207114,7.11295936428997
-8.425689,-9.209036,7.096582023921748
-7.961974,-8.846792,6.753134421269092
-8.430373,-9.206315,6.677955564854462
-8.310202,-9.071504,5.702255526108127
-8.326296,-9.181703,7.229164254607342
-8.496968,-9.278962,7.01572905902352
-8.160217,-9.091291,7.166501115575484
-8.362407,-9.236238,7.204106211626408
-8.712077,-9.486953,7.246749692328367
-8.474269,-9.238521,6.873513288429893
-8.072995,-9.001846,7.164695087365042
-8.40858,-9.16913,5.658693066820774
-7.754528,-8.653996,6.637435500636118
-9.042885,-9.826194,7.094263667755634
-8.590642,-9.375121,7.1629701992594885
-8.433956,-9.209874,6.676740211260881
-8.599273,-9.346012,4.969228700100032
-7.985453,-8.769431,7.1345812909788515
-8.43298,-9.300414,7.208519902807691
-8.095692,-8.957281,6.714670493627443
-8.022013,-8.930099,10.496363069266499
-8.391813,-9.174673,7.0673892549366135
-7.7990904,-8.749442,10.224260126302092
-8.382504,-9.166489,7.134911853962818
-8.571034,-9.341184,6.3436988068818225
-8.488582,-9.227709,4.600372711263326
-8.163062,-8.912195,5.07626221838227
-8.055816,-8.987301,7.198464514538688
-8.327845,-9.101762,6.56413133087647
-8.299833,-9.059045,5.585336447872409
-8.409729,-9.18207,6.475028381580948
-8.538661,-9.30944,6.385463211658328
-8.870888,-9.609993,4.655770484797268
-8.444919,-9.323669,6.540039972913116
-8.057955,-8.810798,5.252904598554439
-8.353454,-9.138654,7.201653453221158
-8.574904,-9.449682,7.2080291732546025
-8.611988,-9.357895,4.932544824717747
-8.284489,-9.030387,4.93213959002418
-8.871903,-9.685381,7.2080291732546025
-8.335219,-9.219836,6.621737736397663
-7.921027,-8.82361,7.21619638330938
-7.8934617,-8.77927,4.793214096084391
-8.184364,-8.994614,8.637589895769276
-8.966303,-9.747833,6.988274339051103
-8.590183,-9.368643,6.813865792749161
-8.338882,-9.123805,7.186676986586801
-8.410238,-9.180599,6.357699275566403
-7.913615,-8.677139,5.833084065185474
-8.170298,-8.980851,8.656904275902148
-8.19404,-9.040809,7.237961645253945
-8.243738,-8.996692,5.258447596956387
-8.167454,-9.066589,8.80755935069152
-8.3629265,-9.144038,6.963591506177297
-7.5128345,-8.426855,8.777087354743845
-8.14246,-8.908001,5.985843797426661
-8.616519,-9.3598,4.8278230995982
-8.4236555,-9.203572,7.369280696627134
-8.200702,-9.133099,6.952150252887075
-8.199654,-8.958223,5.550611391177144
-8.371737,-9.262674,7.204679070131941
-7.9373703,-8.829955,6.60129130466997
-7.781409,-8.551416,6.334354106717285
-8.223373,-9.122468,7.200427547882093
-8.122999,-9.077763,10.482631658473947
-7.793784,-8.664537,11.562183880720243
-8.227933,-9.110014,7.216603998840919
-8.407148,-9.146305,4.526799732848486
-8.217153,-9.009103,6.855319988788419
-8.305904,-9.07626,6.357340030191614
-8.575078,-9.354377,6.859744534480262
-8.22282,-9.037887,7.241054920812999
-8.30243,-9.083997,6.9904538789074575
-8.642617,-9.485896,7.22997941170596
-8.598486,-9.405427,7.2485381172493355
-8.866483,-9.610638,6.925002261485274
-8.008357,-8.77919,6.389039350167146
-8.508359,-9.291403,7.078348424651789
-8.209427,-9.098568,7.214645087974125
-8.24081,-9.072236,6.813181338861776
-8.517981,-9.39829,8.774937121604488
-8.006328,-8.92792,7.201898828614777
-8.501269,-9.241684,4.717962555016591
-8.400058,-9.210338,6.657630422080726
-7.968729,-8.829405,7.226474398855493
-8.003004,-8.935145,7.19224481675251
-7.9992948,-8.7629,5.83798385719034
-7.893256,-8.82492,7.122209179916054
-8.551022,-9.336156,7.198054894323166
-8.400514,-9.211046,6.693732588672728
-8.701461,-9.521171,7.183072211259363
-8.239425,-8.992457,5.262404646192662
-8.356324,-9.130421,6.574312143148478
-8.270072,-9.044042,6.567116230105915
-8.451204,-9.1942005,4.816773957310383
-8.022499,-8.924143,7.201653453221158
-8.433476,-9.275383,7.155162017926075
-8.893372,-9.663851,6.3655880946071886
-8.39786,-9.26878,7.188151332295462
-8.086406,-8.974822,5.9612773493428275
-8.184866,-8.955739,6.391721723025665
-8.665013,-9.529336,6.568871135426289
-8.352227,-9.167811,7.141172871143484
-7.870931,-8.641863,6.39565329637192
-8.063427,-8.837979,6.600416768381976
-7.6632543,-8.568816,7.23030488680652
-8.128244,-8.942057,7.240525208306099
-7.9087753,-8.790622,6.359851819888758
-8.366461,-9.135102,6.244783160262716
-9.04701,-9.803635,5.446598929361171
-8.407324,-9.15898,5.193765501287489
-8.114191,-9.0309305,7.180448993347466
-8.609414,-9.373937,5.892868124483423
-8.149583,-8.930355,6.943559955308027
-8.098279,-8.8831415,7.183481871225436
-8.2263,-9.1333065,7.204596954029669
-8.497397,-9.301642,7.231364386212845
-8.440495,-9.222166,6.996653768297403
-7.999207,-8.844825,6.7514128456005595
-8.432813,-9.286696,7.229408606741846
-8.436715,-9.283585,6.656935092322667
-8.503898,-9.352835,7.169457013265122
-8.74872,-9.501792,5.264382766328778
-8.509703,-9.275936,7.344889360035769
-8.073811,-8.839805,6.0307389481917895
-7.8931413,-8.840897,10.385597139222241
-8.598117,-9.459742,7.223131557656361
-8.343958,-9.144107,6.80325812999962
-8.21129,-8.973864,6.877928821844817
-9.03003,-9.783726,5.295794482310969
-8.340602,-9.140265,6.807023173403579
-8.47416,-9.354304,7.189625663998429
-7.934624,-8.768426,10.478296026727074
-8.4993725,-9.405191,7.162066679166792
-8.351948,-9.121985,6.336331278191822
-8.249233,-9.129802,7.1983002755393635
-8.399616,-9.176727,6.7407337146921495
-8.482145,-9.23468,5.237451982534825
-8.407933,-9.189122,6.968130094035433
-8.4684725,-9.239253,6.385641381379554
-8.542725,-9.314648,6.451603319885627
-8.065245,-8.888836,7.249595524845604
-7.9318748,-8.794593,8.814812019930898
-8.240992,-9.161777,7.206640067514019
-8.388649,-9.172321,7.116181253052451
-8.1600685,-9.046247,5.660607490333234
-8.172272,-9.072573,5.503374566841893
-8.057508,-8.926326,6.75519971993547
-8.318248,-9.057535,4.675428998389664
-8.761966,-9.520978,5.574543858301059
-8.417013,-9.199742,7.059576986787597
-8.443476,-9.355665,6.967290309301467
-7.9836946,-8.917959,8.670918069255535
-7.898467,-8.774452,6.614752161938352
-7.7343507,-8.663179,8.532410068022102
-8.023323,-8.788942,5.99364925554804
-9.0062475,-9.750874,4.8802852383548725
-8.214165,-9.123932,7.214236489510048
-8.084898,-9.01607,7.187004511543086
-8.438757,-9.222909,7.145125741625287
-8.358779,-9.206919,7.237431921117543
-8.066921,-8.835541,6.243332124674725
-8.718701,-9.486172,6.169049898599515
-8.674362,-9.419922,4.91731564743683
-8.409602,-9.221817,8.760843976939722
-8.557424,-9.430806,6.935803412518504
-8.09222,-8.965378,6.577644724127012
-8.896972,-9.636699,4.691962265225216
-8.711945,-9.459577,6.903019992483375
-8.647977,-9.420362,6.843568628055829
-7.564479,-8.488116,8.565715814157333
-8.346223,-9.090145,4.85275278414278
-8.385455,-9.166578,6.964263930594607
-8.634707,-9.43948,7.24504138299251
-8.456297,-9.361307,7.203779700853666
-8.443128,-9.225483,7.0372637020930915
-8.207526,-8.966014,6.900819238201981
-8.378123,-9.15138,6.526649549533584
-8.365989,-9.158848,7.242844396062972
-8.457619,-9.198218,4.724970721313669
-8.630147,-9.401692,7.321069252916338
-8.468341,-9.246725,6.809761014785231
-8.476891,-9.254803,6.784065338925371
-8.332309,-9.227487,7.214645087974125
-8.683873,-9.456877,6.512357501754175
-8.558333,-9.403393,6.622785623021496
-8.324673,-9.254062,7.1687999344978826
-8.686537,-9.459819,6.528059674986338
-8.688983,-9.461984,6.512180260735597
-8.215533,-8.997973,7.042264702127689
-8.117742,-8.865905,5.0326263316914535
-8.4828005,-9.300288,7.21611427356913
-8.705198,-9.482065,6.727624813208769
-8.294788,-9.038648,4.850302502285077
-8.519915,-9.381118,7.20827453823283
-8.358772,-9.141005,7.029924912770636
-8.0468445,-8.899434,7.242234550154793
-8.327768,-9.1018,6.570627022889475
-8.000884,-8.797549,7.239020110222408
-8.4284725,-9.255676,6.701006042777014
-8.37039,-9.1442175,6.559036065448814
-8.081317,-8.944812,6.765519280202925
-7.914747,-8.729924,8.949109787555548
-8.868181,-9.689941,6.460127622045302
-8.279736,-9.053142,6.53510838408958
-8.093273,-8.970753,6.6926935216070405
-8.2844305,-9.143553,7.227045215469513
-8.531135,-9.406061,6.84663525247959
-8.835331,-9.683363,6.554818267426052
-8.051878,-8.818387,6.08208092934516
-8.930985,-9.724944,5.062201914541145
-7.832445,-8.602568,6.341901688406229
-8.662818,-9.404632,4.7712563709326705
-8.108079,-9.011529,7.2110517288043
-8.803665,-9.576352,6.494507333350067
-8.85936,-9.598492,4.587685214553886
-7.8376575,-8.669487,10.281143010328133
-9.00931,-9.749475,4.708476511143182
-8.874747,-9.690919,7.178317535523034
-8.104355,-9.019189,8.701618838034335
-8.954932,-9.695982,4.742063208846492
-8.774956,-9.517511,4.799774377552495
-8.508146,-9.327847,7.239548851058014
-8.094937,-8.974643,7.1950281676459
-8.442476,-9.294278,7.227045215469513
-8.563321,-9.348444,7.197482988359971
-7.8296304,-8.596233,6.091473143380821
-8.647058,-9.426809,6.884717481742824
-8.404877,-9.159438,5.3397175188523
-8.585156,-9.336482,5.177443436804397
-8.54348,-9.286306,4.810222322960017
-8.299068,-9.145239,7.242478879763731
-8.436627,-9.234075,7.248253729910051
-8.745316,-9.631622,5.485515419849717
-7.8735228,-8.643377,6.32428053231775
-8.386214,-9.244195,6.7120772639764406
-8.74612,-9.579039,5.03886954854617
-8.713952,-9.454122,4.708682189767696
-7.9057965,-8.74662,6.772392708376049
-8.205091,-9.086954,6.477864060690008
-8.773189,-9.517659,4.874171803960417
-8.249431,-9.020276,6.389934124802271
-9.140853,-9.886398,4.916706019768856
-8.174726,-9.040167,7.131448735396859
-8.563739,-9.346549,7.064398419291005
-8.058798,-8.829641,6.389754973897587
-7.928358,-8.784644,7.219705554258598
-7.960268,-8.826807,7.203616445201707
-8.626112,-9.382655,5.442310766416988
-8.719996,-9.504117,7.143231465566015
-8.614675,-9.399767,7.195846445599494
-7.7751236,-8.662474,6.909958932110511
-8.466629,-9.236746,6.341542461785322
-8.131043,-8.901504,6.364334132158682
-8.215272,-9.000424,7.199036416812703
-8.201358,-8.975241,6.562199181231148
-7.9452944,-8.862083,8.43098684479625
-8.349403,-9.254858,7.222968323376615
-8.316373,-9.106682,7.2407294703764995
-8.194618,-9.042004,7.2211737116613985
-8.937364,-9.711496,6.576416672334976
-8.47866,-9.263971,7.207620556579427
-8.088704,-8.911171,9.46014314810795
-7.958985,-8.880571,6.413862833366494
-8.568118,-9.357937,8.793155360631445
-8.117679,-8.929661,8.746192138337882
-8.539459,-9.322986,7.107338039535122
-8.448285,-9.373251,6.983913245668716
-8.687901,-9.504404,7.063068818820089
-9.037704,-9.779078,4.754406019623238
-8.016201,-8.863383,6.005902986966975
-8.311998,-9.079479,6.169780536052965
-8.118445,-8.901222,7.062403526165288
-8.835974,-9.602692,6.1030638239929935
-8.213616,-8.98661,6.5118277373074225
-8.507106,-9.315586,7.236862123382229
-7.7168827,-8.553618,11.20057441477989
-8.017637,-8.827008,8.581694679489384
-8.159903,-8.930339,6.362719944228604
-8.19866,-9.100823,7.2072119387869575
-8.294596,-9.130822,7.218399644193106
-8.294541,-9.175251,4.93984915938519
-8.664,-9.446144,7.024750432204703
-8.144674,-8.88383,4.528680931188363
-8.26989,-9.094242,9.624816920973121
-8.551342,-9.335765,7.159930088550577
-8.032344,-8.930756,5.298359449491963
-7.814798,-8.745714,6.708619290776175
-8.2116375,-9.03806,9.796156021984348
-8.077486,-8.968992,8.731240667690354
-8.475125,-9.242987,6.194234497365954
-7.721362,-8.627384,6.616324967365351
-8.556366,-9.339484,7.082827989662938
-8.191703,-9.0074,7.236822051757004
-8.610015,-9.39303,7.076689228190043
-8.276059,-9.059053,7.075361665361046
-8.930788,-9.673746,4.815341084721355
-8.594025,-9.367253,6.525062182453071
-7.935907,-8.707571,6.437200692105945
-8.69965,-9.476466,6.724862189662783
-8.366107,-9.158551,7.228349092878775
-8.342817,-9.087857,4.896574409494697
-8.018594,-8.852162,10.453747290314334
-8.0003805,-8.7820015,6.993637519392635
-7.892641,-8.66462,6.454801138646271
-9.057987,-9.802421,4.872745233890608
-8.768463,-9.515084,4.963965433259217
-8.410426,-9.205224,7.294268791726282
-8.492305,-9.27438,7.020574947459053
-8.266386,-9.140181,7.209744764546401
-8.48556,-9.2617,6.8503823410030495
-8.785375,-9.557354,6.454801138646271
-7.95071,-8.87606,8.745406089726142
-8.3583355,-9.1207485,5.7672903786885605
-8.233842,-9.085925,7.241705819422938
-7.347979,-8.254156,6.691826815888274
-8.4198265,-9.2016,7.002682240477093
-9.241244,-9.982277,4.741445803269999
-8.4392,-9.219839,7.2468708759467715
-7.9189043,-8.729968,8.68866994120196
-8.410984,-9.150121,4.575404414487734
-8.5779085,-9.433718,6.6538041493969375
-8.987319,-9.7289715,4.765093839268758
-8.649949,-9.3934355,4.835797549950273
-7.893996,-8.648895,5.3570068157133335
-8.731792,-9.529848,7.261537215815353
-8.457822,-9.348704,6.979886802236046
-8.21464,-8.988835,6.580011714206046
-8.210043,-8.980851,6.387429936400177
-8.658918,-9.428984,6.338128362565775
-7.6035733,-8.518985,6.8367489370566785
-8.559595,-9.340386,6.9447394722917535
-8.071047,-8.855142,7.141666740477923
-7.9404106,-8.859601,6.6743104821413555
-8.473804,-9.284611,6.074708899900638
-8.589318,-9.372891,7.11014921254232
-8.778902,-9.5688305,7.089127968177996
-7.830525,-8.695276,5.104536966904657
-8.626452,-9.408887,7.0419310447758185
-8.256567,-9.039963,7.0994794400349965
-8.402469,-9.187818,7.20962257208777
-8.536117,-9.360426,5.813839170871448
-9.239154,-9.9807,4.7609839350243455
-8.621157,-9.391165,6.334354106717285
-8.255186,-9.039271,7.141090722442508
-8.197415,-9.035648,7.240321923271492
-7.987244,-8.757586,6.356443386875524
-7.800901,-8.67004,6.653629827257744
-8.567665,-9.394866,7.238450318894625
-8.229808,-8.998537,6.879626487845792
-8.441204,-9.212308,6.406012063059678
-8.459878,-9.251523,7.3113924056966635
-8.626369,-9.372193,4.928891056066984
-8.537941,-9.322271,7.154997734126693
-7.9369397,-8.847712,5.625720215670137
-8.830432,-9.618607,7.096913634571692
-7.958352,-8.83401,8.799258703340932
-8.5872965,-9.378514,6.82446051549596
-8.136738,-9.006568,8.732028482992636
-9.018514,-9.759903,4.7550226063378425
-8.310413,-9.196155,7.225251631693987
-7.9672127,-8.881535,7.173478628807925
-8.279843,-9.118544,7.232016306761257
-8.514228,-9.281831,6.877249361699493
-8.0467,-8.862524,7.240240804641994
-8.173673,-9.096844,6.095705531673465
-8.529164,-9.314074,7.186021934607134
-8.500584,-9.342104,7.183399743776306
-9.023678,-9.7928295,6.278103695619789
-8.653321,-9.463865,8.65630590044363
-8.124701,-8.961266,6.780634076323369
-8.245294,-9.016217,6.395117793146643
-8.45817,-9.242077,7.1302946732614805
-8.287569,-9.205606,6.597441585531744
-7.9173207,-8.685487,6.213901540278712
-8.866046,-9.61049,4.873152959530428
-7.970335,-8.739631,6.287500268084825
-8.301139,-9.108193,4.870706647834847
-8.698955,-9.45607,5.472687419937381
-8.972483,-9.71875,4.948365552255266
-8.449708,-9.272533,7.239996471137942
-8.855533,-9.630579,6.628718430350757
-8.410015,-9.182356,6.475028381580948
-8.520843,-9.30382,7.0743647645305145
-7.9189844,-8.7496605,7.234175344694426
-8.673603,-9.428992,5.382112736024029
-8.535405,-9.316421,6.957872406434527
-8.029412,-8.782806,5.2805927536320905
-8.465685,-9.244632,6.840500024458079
-8.320427,-9.075336,6.895906649886582
-8.237903,-9.046019,8.502607109962518
-8.659026,-9.4428835,7.127325373390389
-8.467605,-9.260483,7.235274887412351
-8.342367,-9.226955,8.781060107852873
-7.788353,-8.731328,10.496607870007868
-8.679127,-9.418251,4.606815936493232
-7.8824425,-8.791709,6.072865211380001
-8.082995,-8.939129,6.749002829824792
-8.61923,-9.404411,7.200590806981109
-8.073541,-8.928079,6.4725461960865065
-8.196869,-8.950255,5.280197038133981
-8.361049,-9.115392,6.936478838830389
-7.7877135,-8.678672,6.756404230333266
-8.519054,-9.301934,7.068552508860621
-8.851501,-9.615164,5.841375089030087
-8.472531,-9.257211,10.558587406865527
-8.124612,-8.937318,7.25374005453293
-7.7612953,-8.546133,7.1821707600239755
-7.990282,-8.842338,7.238328150643061
-8.011786,-8.900639,7.221418077303712
-8.273557,-9.055508,7.248863549467825
-8.875709,-9.646774,6.403869993566716
-7.261587,-8.095421,10.48166008607891
-8.257628,-9.102863,4.9402544452834665
-8.712462,-9.497175,7.175446866249762
-8.312429,-9.201216,7.21472622102727
-8.099974,-8.874422,6.594466408026079
-8.4021015,-9.177622,6.655543453377121
-7.800859,-8.72357,8.45962398518126
-7.9001637,-8.654376,5.322009002118602
-8.3097925,-9.173445,5.956431394110488
-8.364104,-9.148847,7.177005403625944
-8.4062605,-9.190194,7.13194361055355
-8.318198,-9.073671,5.386421990800425
-8.092636,-8.951785,7.237391849653749
-8.460782,-9.277274,7.236822051757004
-7.9911857,-8.751201,5.62917574942049
-8.86657,-9.610968,4.871317734342609
-8.303247,-9.083166,6.893873260670501
-8.165671,-9.061642,6.696850766008094
-8.470022,-9.251875,7.00736790391995
-8.10793,-8.880899,6.510414707841173
-8.101091,-9.0126915,8.592794262144748
-7.6849957,-8.646528,10.496140440084732
-7.584157,-8.551111,11.149964898411715
-7.987168,-8.79612,8.555242971189221
-8.391642,-9.141297,5.099929115987834
-7.6667185,-8.582701,7.209949070113132
-8.295311,-9.179288,7.2123586815569585
-8.135096,-9.047734,6.480698776094899
-8.141853,-8.917078,6.639004398471144
-9.006103,-9.792953,6.826509912847397
-8.659033,-9.562928,6.975689995485133
-7.977015,-8.878604,11.372728562631654
-8.607219,-9.532474,6.711040166661582
-7.93692,-8.80024,7.202552835186986
-7.7592983,-8.679082,7.456921895894005
-8.719676,-9.49272,6.514652826273919
-8.177969,-8.931676,5.296386240753254
-7.8715677,-8.745132,5.892493218381978
-7.8294535,-8.748494,8.74212997030494
-8.038358,-8.819503,7.2634857033474525
-8.115884,-8.875537,5.609391884387284
-8.738339,-9.521786,7.102541144457739
-8.051644,-8.97033,5.853424258832612
-8.495059,-9.266517,6.425628030537942
-8.237275,-9.044385,7.242885443288315
-8.414738,-9.189189,6.59464072702945
-8.477092,-9.238688,5.719406345342334
-8.215064,-8.9792795,5.874478547528824
-8.509959,-9.272777,5.791156915006361
-7.950198,-8.830844,7.231364386212845
-8.431255,-9.221356,7.2416237242691395
-8.041464,-8.811657,6.346571674067676
-8.270095,-9.124164,6.75898461865181
-8.402588,-9.176334,6.5544667035047395
-7.850935,-8.747252,8.742916573259937
